gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Zm00001d006185,EMB2024,0.0,0.0,0.688,0.512,0.176,0.533963617873039,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d012684,Zm00001d012684,0.0,0.0,0.461,0.255,0.206,0.531821588549643,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d008230,ACSF,0.0,0.0,0.317,0.134,0.183,0.531520236456247,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d012689,CURT1C,0.0,0.0,0.395,0.178,0.217,0.527725559441435,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d040027,Zm00001d040027,0.0,0.0,0.534,0.358,0.176,0.525672098547917,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d021645,GDC1,0.0,0.0,0.462,0.243,0.219,0.524961116229869,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d033931,ADH,0.0,0.0,0.631,0.441,0.19,0.523798634263221,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d041553,Zm00001d041553,0.0,0.0,0.255,0.108,0.147,0.522958352510597,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d009568,GRXS7,0.0,0.0,0.439,0.265,0.174,0.522669688279429,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d015327,UBI10,0.0,0.0,0.895,0.795,0.1,0.521768117632825,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d006254,Zm00001d006254,0.0,0.0,0.364,0.147,0.217,0.520424590783085,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d022451,Zm00001d022451,0.0,0.0,0.81,0.661,0.149,0.513673152286533,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d014491,CML38,0.0,0.0,0.809,0.666,0.143,0.512951133328379,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d020595,Zm00001d020595,0.0,0.0,0.38,0.204,0.176,0.512643798750274,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d002004,Zm00001d002004,0.0,0.0,0.503,0.293,0.21,0.512246019048414,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d046682,PrxIIE,0.0,0.0,0.612,0.437,0.175,0.510576899177697,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d034713,Zm00001d034713,0.0,0.0,0.349,0.163,0.186,0.507143588736844,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d011034,DHAR1,0.0,0.0,0.711,0.532,0.179,0.5052692249861,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d005939,Zm00001d005939,0.0,0.0,0.295,0.088,0.207,0.503754755322214,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d053838,UBQ11,0.0,0.0,0.941,0.868,0.073,0.503551708167569,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d032194,Zm00001d032194,0.0,0.0,0.262,0.112,0.15,0.50013828609906,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d038712,Zm00001d038712,7.21029168326783e-305,4.85252630283925e-300,0.558,0.387,0.171,0.713124846944293,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d005641,Zm00001d005641,6.59587266874857e-303,4.4390223060677905e-298,0.403,0.246,0.157,0.564469435018351,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d015434,BBX32,4.08195971818374e-301,2.74715889033766e-296,0.637,0.46,0.177,0.500538645031466,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d048263,Zm00001d048263,1.11469371250706e-299,7.501888685172479e-295,0.642,0.465,0.177,0.587303266893735,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d034356,GSTU21,5.79079032365201e-291,3.8972018878178e-286,0.649,0.488,0.161,0.623527979539863,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d009087,Zm00001d009087,3.39346111597476e-281,2.28379933105101e-276,0.51,0.336,0.174,0.606596986921228,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d017852,CIPK11,3.6034704283432497e-273,2.42513559827501e-268,0.416,0.257,0.159,0.569588172263959,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
Zm00001d043318,Zm00001d043318,1.1398194481702199e-272,7.67098488618556e-268,0.419,0.256,0.163,0.56018317540332,Leaf primordium,zea_mays->PO:0025223->PO:0000017,zea_mays,Shoot axis apex,SRP417893
